date,region,product_id,purchasers,units_sold,gross_revenue_usd
2024-07-06,GLOBAL_WEST,P003,321,328,4916.72
2024-07-06,GLOBAL_WEST,P004,276,306,6116.94
2024-07-06,GLOBAL_WEST,P005,371,393,3140.07
2024-07-06,GLOBAL_WEST,P006,253,264,6597.36
2024-07-06,GLOBAL_WEST,P007,285,293,2927.07
2024-07-06,GLOBAL_WEST,P009,381,407,12205.93
2024-07-06,GLOBAL_WEST,P010,176,195,973.05
2024-07-06,GLOBAL_WEST,P011,68,71,1419.29
2024-07-06,GLOBAL_WEST,P012,59,64,5119.36
2024-07-07,KR,P001,436,463,458.37
2024-07-07,KR,P002,206,214,1067.86
2024-07-07,KR,P003,207,207,3102.93
2024-07-07,KR,P004,147,164,3278.36
2024-07-07,KR,P005,245,257,2053.43
2024-07-07,KR,P006,178,186,4648.14
2024-07-07,KR,P007,197,212,2117.88
2024-07-07,KR,P009,258,285,8547.15
2024-07-07,KR,P010,122,125,623.75
2024-07-07,KR,P011,119,130,2598.7
2024-07-07,KR,P012,44,47,3759.53
2024-07-07,JP,P001,430,472,467.28
2024-07-07,JP,P002,204,212,1057.88
2024-07-07,JP,P003,192,208,3117.92
2024-07-07,JP,P004,159,170,3398.3
2024-07-07,JP,P005,235,252,2013.48
2024-07-07,JP,P006,170,185,4623.15
2024-07-07,JP,P007,188,205,2047.95
2024-07-07,JP,P009,227,239,7167.61
2024-07-07,JP,P010,118,131,653.69
2024-07-07,JP,P011,65,71,1419.29
2024-07-07,JP,P012,34,35,2799.65
2024-07-07,GLOBAL_WEST,P001,694,775,767.25
2024-07-07,GLOBAL_WEST,P002,365,407,2030.93
2024-07-07,GLOBAL_WEST,P003,373,412,6175.88
2024-07-07,GLOBAL_WEST,P004,220,237,4737.63
2024-07-07,GLOBAL_WEST,P005,403,442,3531.58
2024-07-07,GLOBAL_WEST,P006,273,296,7397.04
2024-07-07,GLOBAL_WEST,P007,372,385,3846.15
2024-07-07,GLOBAL_WEST,P009,427,465,13945.35
2024-07-07,GLOBAL_WEST,P010,199,223,1112.77
2024-07-07,GLOBAL_WEST,P011,164,168,3358.32
2024-07-07,GLOBAL_WEST,P012,77,84,6719.16
2024-07-08,KR,P001,472,524,518.76
2024-07-08,KR,P002,220,224,1117.76
2024-07-08,KR,P003,241,245,3672.55
2024-07-08,KR,P004,135,141,2818.59
2024-07-08,KR,P005,261,290,2317.1
2024-07-08,KR,P006,153,154,3848.46
2024-07-08,KR,P007,210,229,2287.71
2024-07-08,KR,P009,239,261,7827.39
2024-07-08,KR,P010,126,126,628.74
2024-07-08,KR,P011,64,69,1379.31
2024-07-08,KR,P012,0,0,0.0
2024-07-08,JP,P001,402,452,447.48
2024-07-08,JP,P002,194,205,1022.95
2024-07-08,JP,P003,167,181,2713.19
2024-07-08,JP,P004,149,159,3178.41
2024-07-08,JP,P005,254,268,2141.32
2024-07-08,JP,P006,130,140,3498.6
2024-07-08,JP,P007,180,194,1938.06
2024-07-08,JP,P009,213,238,7137.62
2024-07-08,JP,P010,145,157,783.43
2024-07-08,JP,P011,90,97,1939.03
2024-07-08,JP,P012,39,40,3199.6
2024-07-08,GLOBAL_WEST,P001,702,738,730.62
2024-07-08,GLOBAL_WEST,P002,385,432,2155.68
2024-07-08,GLOBAL_WEST,P003,335,370,5546.3
2024-07-08,GLOBAL_WEST,P004,260,272,5437.28
2024-07-08,GLOBAL_WEST,P005,407,439,3507.61
2024-07-08,GLOBAL_WEST,P006,213,227,5672.73
2024-07-08,GLOBAL_WEST,P007,343,393,3926.07
2024-07-08,GLOBAL_WEST,P009,396,405,12145.95
2024-07-08,GLOBAL_WEST,P010,192,217,1082.83
2024-07-08,GLOBAL_WEST,P011,160,163,3258.37
2024-07-08,GLOBAL_WEST,P012,87,100,7999.0
2024-07-09,KR,P001,407,431,426.69
2024-07-09,KR,P002,233,252,1257.48
2024-07-09,KR,P003,206,220,3297.8
2024-07-09,KR,P004,140,155,3098.45
2024-07-09,KR,P005,270,285,2277.15
2024-07-09,KR,P006,203,214,5347.86
2024-07-09,KR,P007,197,225,2247.75
2024-07-09,KR,P009,253,269,8067.31
2024-07-09,KR,P010,121,129,643.71
2024-07-09,KR,P011,109,116,2318.84
2024-07-09,KR,P012,38,41,3279.59
2024-07-09,JP,P001,393,428,423.72
2024-07-09,JP,P002,192,221,1102.79
2024-07-09,JP,P003,231,260,3897.4
2024-07-09,JP,P004,144,162,3238.38
2024-07-09,JP,P005,231,257,2053.43
2024-07-09,JP,P006,148,165,4123.35
2024-07-09,JP,P007,200,214,2137.86
2024-07-09,JP,P009,228,236,7077.64
2024-07-09,JP,P010,133,144,718.56
2024-07-09,JP,P011,111,118,2358.82
2024-07-09,JP,P012,43,45,3599.55
2024-07-09,GLOBAL_WEST,P001,685,713,705.87
2024-07-09,GLOBAL_WEST,P002,442,486,2425.14
2024-07-09,GLOBAL_WEST,P003,330,361,5411.39
2024-07-09,GLOBAL_WEST,P004,301,332,6636.68
2024-07-09,GLOBAL_WEST,P005,397,418,3339.82
2024-07-09,GLOBAL_WEST,P006,251,271,6772.29
2024-07-09,GLOBAL_WEST,P007,307,321,3206.79
2024-07-09,GLOBAL_WEST,P009,334,358,10736.42
2024-07-09,GLOBAL_WEST,P010,175,192,958.08
2024-07-09,GLOBAL_WEST,P011,131,146,2918.54
2024-07-09,GLOBAL_WEST,P012,42,45,3599.55
2024-07-10,KR,P001,363,397,393.03
2024-07-10,KR,P002,202,223,1112.77
2024-07-10,KR,P003,191,213,3192.87
2024-07-10,KR,P004,0,0,0.0
2024-07-10,KR,P005,216,232,1853.68
2024-07-10,KR,P006,89,98,2449.02
2024-07-10,KR,P007,104,114,1138.86
2024-07-10,KR,P009,0,0,0.0
2024-07-10,KR,P010,100,110,548.9
2024-07-10,KR,P011,78,84,1679.16
2024-07-10,KR,P012,20,21,1679.79
2024-07-10,JP,P001,323,359,355.41
2024-07-10,JP,P002,174,187,933.13
2024-07-10,JP,P003,176,203,3042.97
2024-07-10,JP,P004,0,0,0.0
2024-07-10,JP,P005,170,180,1438.2
2024-07-10,JP,P006,113,118,2948.82
2024-07-10,JP,P007,113,119,1188.81
2024-07-10,JP,P009,0,0,0.0
2024-07-10,JP,P010,106,115,573.85
2024-07-10,JP,P011,67,72,1439.28
2024-07-10,JP,P012,27,29,2319.71
2024-07-10,GLOBAL_WEST,P001,465,502,496.98
2024-07-10,GLOBAL_WEST,P002,243,256,1277.44
2024-07-10,GLOBAL_WEST,P003,247,261,3912.39
2024-07-10,GLOBAL_WEST,P004,0,0,0.0
2024-07-10,GLOBAL_WEST,P005,264,288,2301.12
2024-07-10,GLOBAL_WEST,P006,147,165,4123.35
2024-07-10,GLOBAL_WEST,P007,188,198,1978.02
2024-07-10,GLOBAL_WEST,P009,0,0,0.0
2024-07-10,GLOBAL_WEST,P010,160,173,863.27
2024-07-10,GLOBAL_WEST,P011,108,120,2398.8
2024-07-10,GLOBAL_WEST,P012,20,22,1759.78
2024-07-11,KR,P001,344,367,363.33
2024-07-11,KR,P002,166,174,868.26
2024-07-11,KR,P003,173,186,2788.14
2024-07-11,KR,P004,0,0,0.0
2024-07-11,KR,P005,190,201,1605.99
2024-07-11,KR,P006,88,96,2399.04
2024-07-11,KR,P007,147,161,1608.39
2024-07-11,KR,P009,0,0,0.0
2024-07-11,KR,P010,110,121,603.79
2024-07-11,KR,P011,68,70,1399.3
2024-07-11,KR,P012,23,24,1919.76
2024-07-11,JP,P001,298,321,317.79
2024-07-11,JP,P002,171,189,943.11
2024-07-11,JP,P003,153,160,2398.4
2024-07-11,JP,P004,0,0,0.0
2024-07-11,JP,P005,162,179,1430.21
2024-07-11,JP,P006,99,107,2673.93
2024-07-11,JP,P007,108,111,1108.89
2024-07-11,JP,P009,0,0,0.0
2024-07-11,JP,P010,68,71,354.29
2024-07-11,JP,P011,66,70,1399.3
2024-07-11,JP,P012,20,20,1599.8
2024-07-11,GLOBAL_WEST,P001,550,585,579.15
2024-07-11,GLOBAL_WEST,P002,249,286,1427.14
2024-07-11,GLOBAL_WEST,P003,243,254,3807.46
2024-07-11,GLOBAL_WEST,P004,0,0,0.0
2024-07-11,GLOBAL_WEST,P005,293,328,2620.72
2024-07-11,GLOBAL_WEST,P006,181,194,4848.06
2024-07-11,GLOBAL_WEST,P007,223,239,2387.61
2024-07-11,GLOBAL_WEST,P009,0,0,0.0
2024-07-11,GLOBAL_WEST,P010,186,204,1017.96
2024-07-11,GLOBAL_WEST,P011,110,113,2258.87
2024-07-11,GLOBAL_WEST,P012,38,41,3279.59
2024-07-12,KR,P001,305,342,338.58
2024-07-12,KR,P002,187,202,1007.98
2024-07-12,KR,P003,177,193,2893.07
2024-07-12,KR,P004,0,0,0.0
2024-07-12,KR,P005,204,214,1709.86
2024-07-12,KR,P006,72,74,1849.26
2024-07-12,KR,P007,153,165,1648.35
2024-07-12,KR,P009,0,0,0.0
2024-07-12,KR,P010,85,94,469.06
2024-07-12,KR,P011,65,69,1379.31
2024-07-12,KR,P012,18,20,1599.8
2024-07-12,JP,P001,309,309,305.91
2024-07-12,JP,P002,121,131,653.69
2024-07-12,JP,P003,181,196,2938.04
2024-07-12,JP,P004,0,0,0.0
2024-07-12,JP,P005,135,137,1094.63
2024-07-12,JP,P006,73,77,1924.23
2024-07-12,JP,P007,121,126,1258.74
2024-07-12,JP,P009,0,0,0.0
2024-07-12,JP,P010,69,76,379.24
2024-07-12,JP,P011,60,62,1239.38
2024-07-12,JP,P012,19,20,1599.8
2024-07-12,GLOBAL_WEST,P001,570,619,612.81
2024-07-12,GLOBAL_WEST,P002,286,314,1566.86
2024-07-12,GLOBAL_WEST,P003,258,283,4242.17
2024-07-12,GLOBAL_WEST,P004,0,0,0.0
2024-07-12,GLOBAL_WEST,P005,255,268,2141.32
2024-07-12,GLOBAL_WEST,P006,148,158,3948.42
2024-07-12,GLOBAL_WEST,P007,244,263,2627.37
2024-07-12,GLOBAL_WEST,P009,0,0,0.0
2024-07-12,GLOBAL_WEST,P010,173,196,978.04
2024-07-12,GLOBAL_WEST,P011,101,109,2178.91
2024-07-12,GLOBAL_WEST,P012,0,0,0.0
2024-07-13,KR,P001,316,344,340.56
2024-07-13,KR,P002,152,161,803.39
2024-07-13,KR,P003,193,199,2983.01
2024-07-13,KR,P004,0,0,0.0
2024-07-13,KR,P005,204,212,1693.88
2024-07-13,KR,P006,92,98,2449.02
2024-07-13,KR,P007,115,125,1248.75
2024-07-13,KR,P009,0,0,0.0
2024-07-13,KR,P010,81,83,414.17
2024-07-13,KR,P011,50,52,1039.48
2024-07-13,KR,P012,43,49,3919.51
2024-07-13,JP,P001,296,312,308.88
2024-07-13,JP,P002,184,195,973.05
2024-07-13,JP,P003,137,150,2248.5
2024-07-13,JP,P004,0,0,0.0
2024-07-13,JP,P005,186,199,1590.01
2024-07-13,JP,P006,78,83,2074.17
2024-07-13,JP,P007,110,124,1238.76
2024-07-13,JP,P009,0,0,0.0
2024-07-13,JP,P010,78,84,419.16
2024-07-13,JP,P011,40,43,859.57
2024-07-13,JP,P012,7,7,559.93
2024-07-13,GLOBAL_WEST,P001,580,623,616.77
2024-07-13,GLOBAL_WEST,P002,286,304,1516.96
2024-07-13,GLOBAL_WEST,P003,285,307,4601.93
2024-07-13,GLOBAL_WEST,P004,0,0,0.0
2024-07-13,GLOBAL_WEST,P005,352,374,2988.26
2024-07-13,GLOBAL_WEST,P006,179,187,4673.13
2024-07-13,GLOBAL_WEST,P007,163,172,1718.28
2024-07-13,GLOBAL_WEST,P009,0,0,0.0
2024-07-13,GLOBAL_WEST,P010,176,180,898.2
2024-07-13,GLOBAL_WEST,P011,43,47,939.53
2024-07-13,GLOBAL_WEST,P012,42,48,3839.52
2024-07-14,KR,P001,335,361,357.39
2024-07-14,KR,P002,135,144,718.56
2024-07-14,KR,P003,159,170,2548.3
2024-07-14,KR,P004,0,0,0.0
2024-07-14,KR,P005,193,216,1725.84
2024-07-14,KR,P006,71,79,1974.21
2024-07-14,KR,P007,101,105,1048.95
2024-07-14,KR,P009,0,0,0.0
2024-07-14,KR,P010,86,89,444.11
2024-07-14,KR,P011,60,65,1299.35
2024-07-14,KR,P012,16,17,1359.83
2024-07-14,JP,P001,333,362,358.38
2024-07-14,JP,P002,177,199,993.01
2024-07-14,JP,P003,141,145,2173.55
2024-07-14,JP,P004,0,0,0.0
2024-07-14,JP,P005,178,193,1542.07
2024-07-14,JP,P006,101,108,2698.92
2024-07-14,JP,P007,122,135,1348.65
2024-07-14,JP,P009,0,0,0.0
2024-07-14,JP,P010,109,117,583.83
2024-07-14,JP,P011,76,82,1639.18
2024-07-14,JP,P012,0,0,0.0
2024-07-14,GLOBAL_WEST,P001,527,566,560.34
2024-07-14,GLOBAL_WEST,P002,292,312,1556.88
2024-07-14,GLOBAL_WEST,P003,292,320,4796.8
2024-07-14,GLOBAL_WEST,P004,0,0,0.0
2024-07-14,GLOBAL_WEST,P005,298,325,2596.75
2024-07-14,GLOBAL_WEST,P006,122,131,3273.69
2024-07-14,GLOBAL_WEST,P007,181,204,2037.96
2024-07-14,GLOBAL_WEST,P009,0,0,0.0
2024-07-14,GLOBAL_WEST,P010,154,164,818.36
2024-07-14,GLOBAL_WEST,P011,96,107,2138.93
2024-07-14,GLOBAL_WEST,P012,46,49,3919.51
2024-07-15,KR,P001,290,302,298.98
2024-07-15,KR,P002,148,166,828.34
2024-07-15,KR,P003,166,181,2713.19
2024-07-15,KR,P004,0,0,0.0
2024-07-15,KR,P005,168,184,1470.16
2024-07-15,KR,P006,122,126,3148.74
2024-07-15,KR,P007,102,112,1118.88
2024-07-15,KR,P009,0,0,0.0
2024-07-15,KR,P010,58,62,309.38
2024-07-15,KR,P011,81,88,1759.12
2024-07-15,KR,P012,37,39,3119.61
2024-07-15,JP,P001,305,324,320.76
2024-07-15,JP,P002,135,144,718.56
2024-07-15,JP,P003,147,157,2353.43
2024-07-15,JP,P004,0,0,0.0
2024-07-15,JP,P005,189,204,1629.96
2024-07-15,JP,P006,100,108,2698.92
2024-07-15,JP,P007,100,105,1048.95
2024-07-15,JP,P009,0,0,0.0
2024-07-15,JP,P010,88,92,459.08
2024-07-15,JP,P011,43,43,859.57
2024-07-15,JP,P012,27,27,2159.73
2024-07-15,GLOBAL_WEST,P001,517,562,556.38
2024-07-15,GLOBAL_WEST,P002,242,254,1267.46
2024-07-15,GLOBAL_WEST,P003,239,265,3972.35
2024-07-15,GLOBAL_WEST,P004,0,0,0.0
2024-07-15,GLOBAL_WEST,P005,273,290,2317.1
2024-07-15,GLOBAL_WEST,P006,96,109,2723.91
2024-07-15,GLOBAL_WEST,P007,178,194,1938.06
2024-07-15,GLOBAL_WEST,P009,0,0,0.0
2024-07-15,GLOBAL_WEST,P010,182,200,998.0
2024-07-15,GLOBAL_WEST,P011,148,158,3158.42
2024-07-15,GLOBAL_WEST,P012,19,19,1519.81
2024-07-16,KR,P001,312,329,325.71
2024-07-16,KR,P002,144,160,798.4
2024-07-16,KR,P003,164,172,2578.28
2024-07-16,KR,P004,0,0,0.0
2024-07-16,KR,P005,191,193,1542.07
2024-07-16,KR,P006,74,77,1924.23
2024-07-16,KR,P007,111,117,1168.83
2024-07-16,KR,P009,0,0,0.0
2024-07-16,KR,P010,91,94,469.06
2024-07-16,KR,P011,62,66,1319.34
2024-07-16,KR,P012,56,63,5039.37
2024-07-16,JP,P001,293,322,318.78
2024-07-16,JP,P002,182,195,973.05
2024-07-16,JP,P003,169,190,2848.1
2024-07-16,JP,P004,0,0,0.0
2024-07-16,JP,P005,172,193,1542.07
2024-07-16,JP,P006,95,101,2523.99
2024-07-16,JP,P007,141,148,1478.52
2024-07-16,JP,P009,0,0,0.0
2024-07-16,JP,P010,90,97,484.03
2024-07-16,JP,P011,45,48,959.52
2024-07-16,JP,P012,49,52,4159.48
2024-07-16,GLOBAL_WEST,P001,493,541,535.59
2024-07-16,GLOBAL_WEST,P002,251,279,1392.21
2024-07-16,GLOBAL_WEST,P003,248,256,3837.44
2024-07-16,GLOBAL_WEST,P004,0,0,0.0
2024-07-16,GLOBAL_WEST,P005,292,292,2333.08
2024-07-16,GLOBAL_WEST,P006,133,143,3573.57
2024-07-16,GLOBAL_WEST,P007,207,226,2257.74
2024-07-16,GLOBAL_WEST,P009,0,0,0.0
2024-07-16,GLOBAL_WEST,P010,160,169,843.31
2024-07-16,GLOBAL_WEST,P011,71,78,1559.22
2024-07-16,GLOBAL_WEST,P012,42,45,3599.55
2024-07-17,KR,P001,307,342,338.58
2024-07-17,KR,P002,156,173,863.27
2024-07-17,KR,P003,193,213,3192.87
2024-07-17,KR,P004,0,0,0.0
2024-07-17,KR,P005,170,181,1446.19
2024-07-17,KR,P006,61,63,1574.37
2024-07-17,KR,P007,137,149,1488.51
2024-07-17,KR,P009,0,0,0.0
2024-07-17,KR,P010,94,105,523.95
2024-07-17,KR,P011,48,52,1039.48
2024-07-17,KR,P012,35,37,2959.63
2024-07-17,JP,P001,304,332,328.68
2024-07-17,JP,P002,142,152,758.48
2024-07-17,JP,P003,156,160,2398.4
2024-07-17,JP,P004,0,0,0.0
2024-07-17,JP,P005,200,218,1741.82
2024-07-17,JP,P006,85,91,2274.09
2024-07-17,JP,P007,93,94,939.06
2024-07-17,JP,P009,0,0,0.0
2024-07-17,JP,P010,96,104,518.96
2024-07-17,JP,P011,74,76,1519.24
2024-07-17,JP,P012,13,14,1119.86
2024-07-17,GLOBAL_WEST,P001,428,450,445.5
2024-07-17,GLOBAL_WEST,P002,253,282,1407.18
2024-07-17,GLOBAL_WEST,P003,227,239,3582.61
2024-07-17,GLOBAL_WEST,P004,0,0,0.0
2024-07-17,GLOBAL_WEST,P005,283,299,2389.01
2024-07-17,GLOBAL_WEST,P006,158,163,4073.37
2024-07-17,GLOBAL_WEST,P007,190,202,2017.98
2024-07-17,GLOBAL_WEST,P009,0,0,0.0
2024-07-17,GLOBAL_WEST,P010,125,133,663.67
2024-07-17,GLOBAL_WEST,P011,107,108,2158.92
2024-07-17,GLOBAL_WEST,P012,24,25,1999.75
2024-07-18,KR,P001,326,358,354.42
2024-07-18,KR,P002,170,180,898.2
2024-07-18,KR,P003,151,161,2413.39
2024-07-18,KR,P004,0,0,0.0
2024-07-18,KR,P005,182,206,1645.94
2024-07-18,KR,P006,77,84,2099.16
2024-07-18,KR,P007,119,128,1278.72
2024-07-18,KR,P009,0,0,0.0
2024-07-18,KR,P010,80,82,409.18
2024-07-18,KR,P011,74,79,1579.21
2024-07-18,KR,P012,25,27,2159.73
2024-07-18,JP,P001,307,322,318.78
2024-07-18,JP,P002,157,174,868.26
2024-07-18,JP,P003,146,160,2398.4
2024-07-18,JP,P004,0,0,0.0
2024-07-18,JP,P005,178,194,1550.06
2024-07-18,JP,P006,84,85,2124.15
2024-07-18,JP,P007,112,124,1238.76
2024-07-18,JP,P009,0,0,0.0
2024-07-18,JP,P010,118,127,633.73
2024-07-18,JP,P011,62,65,1299.35
2024-07-18,JP,P012,29,30,2399.7
2024-07-18,GLOBAL_WEST,P001,508,552,546.48
2024-07-18,GLOBAL_WEST,P002,247,272,1357.28
2024-07-18,GLOBAL_WEST,P003,234,265,3972.35
2024-07-18,GLOBAL_WEST,P004,0,0,0.0
2024-07-18,GLOBAL_WEST,P005,249,260,2077.4
2024-07-18,GLOBAL_WEST,P006,65,71,1774.29
2024-07-18,GLOBAL_WEST,P007,196,221,2207.79
2024-07-18,GLOBAL_WEST,P009,0,0,0.0
2024-07-18,GLOBAL_WEST,P010,155,167,833.33
2024-07-18,GLOBAL_WEST,P011,77,82,1639.18
2024-07-18,GLOBAL_WEST,P012,28,29,2319.71
2024-07-19,KR,P001,318,344,340.56
2024-07-19,KR,P002,162,169,843.31
2024-07-19,KR,P003,161,180,2698.2
2024-07-19,KR,P004,0,0,0.0
2024-07-19,KR,P005,185,198,1582.02
2024-07-19,KR,P006,79,87,2174.13
2024-07-19,KR,P007,84,92,919.08
2024-07-19,KR,P009,0,0,0.0
2024-07-19,KR,P010,104,107,533.93
2024-07-19,KR,P011,72,75,1499.25
2024-07-19,KR,P012,45,50,3999.5
2024-07-19,JP,P001,290,311,307.89
2024-07-19,JP,P002,138,149,743.51
2024-07-19,JP,P003,150,157,2353.43
2024-07-19,JP,P004,0,0,0.0
2024-07-19,JP,P005,160,180,1438.2
2024-07-19,JP,P006,77,80,1999.2
2024-07-19,JP,P007,102,107,1068.93
2024-07-19,JP,P009,0,0,0.0
2024-07-19,JP,P010,47,50,249.5
2024-07-19,JP,P011,59,65,1299.35
2024-07-19,JP,P012,0,0,0.0
2024-07-19,GLOBAL_WEST,P001,500,552,546.48
2024-07-19,GLOBAL_WEST,P002,260,291,1452.09
2024-07-19,GLOBAL_WEST,P003,291,325,4871.75
2024-07-19,GLOBAL_WEST,P004,0,0,0.0
2024-07-19,GLOBAL_WEST,P005,277,280,2237.2
2024-07-19,GLOBAL_WEST,P006,170,178,4448.22
2024-07-19,GLOBAL_WEST,P007,170,183,1828.17
2024-07-19,GLOBAL_WEST,P009,0,0,0.0
2024-07-19,GLOBAL_WEST,P010,140,144,718.56
2024-07-19,GLOBAL_WEST,P011,52,57,1139.43
2024-07-19,GLOBAL_WEST,P012,28,32,2559.68
2024-07-20,KR,P001,357,368,364.32
2024-07-20,KR,P002,171,183,913.17
2024-07-20,KR,P003,124,137,2053.63
2024-07-20,KR,P004,0,0,0.0
2024-07-20,KR,P005,194,194,1550.06
2024-07-20,KR,P006,92,103,2573.97
2024-07-20,KR,P007,124,136,1358.64
2024-07-20,KR,P009,0,0,0.0
2024-07-20,KR,P010,97,106,528.94
2024-07-20,KR,P011,53,57,1139.43
2024-07-20,KR,P012,27,29,2319.71
2024-07-20,JP,P001,308,338,334.62
2024-07-20,JP,P002,182,195,973.05
2024-07-20,JP,P003,173,181,2713.19
2024-07-20,JP,P004,0,0,0.0
2024-07-20,JP,P005,192,211,1685.89
2024-07-20,JP,P006,83,83,2074.17
2024-07-20,JP,P007,126,136,1358.64
2024-07-20,JP,P009,0,0,0.0
2024-07-20,JP,P010,99,109,543.91
2024-07-20,JP,P011,63,71,1419.29
2024-07-20,JP,P012,52,56,4479.44
2024-07-20,GLOBAL_WEST,P001,489,520,514.8
2024-07-20,GLOBAL_WEST,P002,239,268,1337.32
2024-07-20,GLOBAL_WEST,P003,215,237,3552.63
2024-07-20,GLOBAL_WEST,P004,0,0,0.0
2024-07-20,GLOBAL_WEST,P005,297,330,2636.7
2024-07-20,GLOBAL_WEST,P006,190,206,5147.94
2024-07-20,GLOBAL_WEST,P007,190,201,2007.99
2024-07-20,GLOBAL_WEST,P009,0,0,0.0
2024-07-20,GLOBAL_WEST,P010,100,109,543.91
2024-07-20,GLOBAL_WEST,P011,68,73,1459.27
2024-07-20,GLOBAL_WEST,P012,51,54,4319.46
2024-07-21,KR,P001,348,374,370.26
2024-07-21,KR,P002,151,151,753.49
2024-07-21,KR,P003,189,200,2998.0
2024-07-21,KR,P004,0,0,0.0
2024-07-21,KR,P005,214,225,1797.75
2024-07-21,KR,P006,78,82,2049.18
2024-07-21,KR,P007,147,166,1658.34
2024-07-21,KR,P009,0,0,0.0
2024-07-21,KR,P010,106,114,568.86
2024-07-21,KR,P011,89,97,1939.03
2024-07-21,KR,P012,9,9,719.91
2024-07-21,JP,P001,309,323,319.77
2024-07-21,JP,P002,162,173,863.27
2024-07-21,JP,P003,123,130,1948.7
2024-07-21,JP,P004,0,0,0.0
2024-07-21,JP,P005,176,180,1438.2
2024-07-21,JP,P006,81,85,2124.15
2024-07-21,JP,P007,136,143,1428.57
2024-07-21,JP,P009,0,0,0.0
2024-07-21,JP,P010,86,92,459.08
2024-07-21,JP,P011,75,81,1619.19
2024-07-21,JP,P012,32,32,2559.68
2024-07-21,GLOBAL_WEST,P001,506,564,558.36
2024-07-21,GLOBAL_WEST,P002,216,234,1167.66
2024-07-21,GLOBAL_WEST,P003,271,291,4362.09
2024-07-21,GLOBAL_WEST,P004,0,0,0.0
2024-07-21,GLOBAL_WEST,P005,296,336,2684.64
2024-07-21,GLOBAL_WEST,P006,158,168,4198.32
2024-07-21,GLOBAL_WEST,P007,186,201,2007.99
2024-07-21,GLOBAL_WEST,P009,0,0,0.0
2024-07-21,GLOBAL_WEST,P010,122,132,658.68
2024-07-21,GLOBAL_WEST,P011,132,145,2898.55
2024-07-21,GLOBAL_WEST,P012,54,58,4639.42
2024-07-22,KR,P001,360,391,387.09
2024-07-22,KR,P002,173,186,928.14
2024-07-22,KR,P003,142,151,2263.49
2024-07-22,KR,P004,0,0,0.0
2024-07-22,KR,P005,186,202,1613.98
2024-07-22,KR,P006,66,72,1799.28
2024-07-22,KR,P007,136,144,1438.56
2024-07-22,KR,P009,0,0,0.0
2024-07-22,KR,P010,103,116,578.84
2024-07-22,KR,P011,74,80,1599.2
2024-07-22,KR,P012,21,22,1759.78
2024-07-22,JP,P001,340,371,367.29
2024-07-22,JP,P002,144,161,803.39
2024-07-22,JP,P003,169,184,2758.16
2024-07-22,JP,P004,0,0,0.0
2024-07-22,JP,P005,177,189,1510.11
2024-07-22,JP,P006,85,89,2224.11
2024-07-22,JP,P007,102,113,1128.87
2024-07-22,JP,P009,0,0,0.0
2024-07-22,JP,P010,98,104,518.96
2024-07-22,JP,P011,33,34,679.66
2024-07-22,JP,P012,41,43,3439.57
2024-07-22,GLOBAL_WEST,P001,460,486,481.14
2024-07-22,GLOBAL_WEST,P002,261,277,1382.23
2024-07-22,GLOBAL_WEST,P003,218,234,3507.66
2024-07-22,GLOBAL_WEST,P004,0,0,0.0
2024-07-22,GLOBAL_WEST,P005,244,249,1989.51
2024-07-22,GLOBAL_WEST,P006,164,171,4273.29
2024-07-22,GLOBAL_WEST,P007,171,178,1778.22
2024-07-22,GLOBAL_WEST,P009,0,0,0.0
2024-07-22,GLOBAL_WEST,P010,134,150,748.5
2024-07-22,GLOBAL_WEST,P011,76,79,1579.21
2024-07-22,GLOBAL_WEST,P012,32,34,2719.66
2024-07-23,KR,P001,294,321,317.79
2024-07-23,KR,P002,170,185,923.15
2024-07-23,KR,P003,155,158,2368.42
2024-07-23,KR,P004,0,0,0.0
2024-07-23,KR,P005,169,190,1518.1
2024-07-23,KR,P006,93,98,2449.02
2024-07-23,KR,P007,112,123,1228.77
2024-07-23,KR,P009,0,0,0.0
2024-07-23,KR,P010,55,59,294.41
2024-07-23,KR,P011,42,46,919.54
2024-07-23,KR,P012,22,25,1999.75
2024-07-23,JP,P001,297,315,311.85
2024-07-23,JP,P002,133,142,708.58
2024-07-23,JP,P003,145,163,2443.37
2024-07-23,JP,P004,0,0,0.0
2024-07-23,JP,P005,158,168,1342.32
2024-07-23,JP,P006,112,118,2948.82
2024-07-23,JP,P007,102,111,1108.89
2024-07-23,JP,P009,0,0,0.0
2024-07-23,JP,P010,75,83,414.17
2024-07-23,JP,P011,67,75,1499.25
2024-07-23,JP,P012,29,32,2559.68
2024-07-23,GLOBAL_WEST,P001,437,453,448.47
2024-07-23,GLOBAL_WEST,P002,259,274,1367.26
2024-07-23,GLOBAL_WEST,P003,194,211,3162.89
2024-07-23,GLOBAL_WEST,P004,0,0,0.0
2024-07-23,GLOBAL_WEST,P005,293,318,2540.82
2024-07-23,GLOBAL_WEST,P006,168,181,4523.19
2024-07-23,GLOBAL_WEST,P007,134,149,1488.51
2024-07-23,GLOBAL_WEST,P009,0,0,0.0
2024-07-23,GLOBAL_WEST,P010,109,122,608.78
2024-07-23,GLOBAL_WEST,P011,76,83,1659.17
2024-07-23,GLOBAL_WEST,P012,75,79,6319.21
2024-07-24,KR,P001,296,303,299.97
2024-07-24,KR,P002,162,181,903.19
2024-07-24,KR,P003,163,172,2578.28
2024-07-24,KR,P004,0,0,0.0
