date,region,dau,nru,returned_users,user_outflow,event_names,event_types,service_availability,pu,revenue
2025-06-02,JP,23177,291,285,497,PvE Growth Subscription Launch,bm_launch,1.0,811,10846.23
2025-06-02,GLOBAL_WEST,39001,831,430,1160,PvE Growth Subscription Launch,bm_launch,1.0,1341,14787.29
2025-06-03,KR,22630,363,286,589,PvE Growth Subscription Launch,bm_launch,1.0,778,9285.12
2025-06-03,JP,23145,321,238,469,PvE Growth Subscription Launch,bm_launch,1.0,837,9537.54
2025-06-03,GLOBAL_WEST,39265,899,449,1075,PvE Growth Subscription Launch,bm_launch,1.0,1422,14303.15
2025-06-04,KR,22775,335,319,624,PvE Growth Subscription Launch,bm_launch,1.0,786,7642.78
2025-06-04,JP,23157,262,243,477,PvE Growth Subscription Launch,bm_launch,1.0,805,9392.7
2025-06-04,GLOBAL_WEST,39611,856,432,1126,PvE Growth Subscription Launch,bm_launch,1.0,1426,13313.59
2025-06-05,KR,22572,301,329,568,PvE Growth Subscription Launch,bm_launch,1.0,799,10498.79
2025-06-05,JP,23241,323,238,500,PvE Growth Subscription Launch,bm_launch,1.0,834,8900.82
2025-06-05,GLOBAL_WEST,39649,864,437,1100,PvE Growth Subscription Launch,bm_launch,1.0,1413,13396.88
2025-06-06,KR,22619,339,322,594,PvE Growth Subscription Launch,bm_launch,1.0,827,10616.57
2025-06-06,JP,23361,296,259,513,PvE Growth Subscription Launch,bm_launch,1.0,820,11601.6
2025-06-06,GLOBAL_WEST,39989,791,475,1074,PvE Growth Subscription Launch,bm_launch,1.0,1396,14858.67
2025-06-07,KR,22564,338,346,576,PvE Growth Subscription Launch,bm_launch,1.0,798,10388.17
2025-06-07,JP,23658,299,287,510,PvE Growth Subscription Launch,bm_launch,1.0,872,10237.41
2025-06-07,GLOBAL_WEST,40399,867,422,1110,PvE Growth Subscription Launch,bm_launch,1.0,1402,12803.87
2025-06-08,KR,22521,251,320,554,PvE Growth Subscription Launch,bm_launch,1.0,813,8146.12
2025-06-08,JP,23572,257,239,502,PvE Growth Subscription Launch,bm_launch,1.0,800,10639.16
2025-06-08,GLOBAL_WEST,40634,829,502,962,PvE Growth Subscription Launch,bm_launch,1.0,1501,15191.66
2025-06-09,KR,22625,292,341,551,PvE Growth Subscription Launch,bm_launch,1.0,755,8378.45
2025-06-09,JP,23648,280,284,523,PvE Growth Subscription Launch,bm_launch,1.0,847,9593.79
2025-06-09,GLOBAL_WEST,40621,872,421,1072,PvE Growth Subscription Launch,bm_launch,1.0,1447,14616.38
2025-06-10,KR,22805,261,304,569,PvE Growth Subscription Launch,bm_launch,1.0,784,8146.53
2025-06-10,JP,23600,245,281,485,PvE Growth Subscription Launch,bm_launch,1.0,815,8972.53
2025-06-10,GLOBAL_WEST,41006,895,442,1094,PvE Growth Subscription Launch,bm_launch,1.0,1542,17235.17
2025-06-11,KR,22738,260,324,543,PvE Growth Subscription Launch,bm_launch,1.0,801,9793.95
2025-06-11,JP,23794,322,307,497,PvE Growth Subscription Launch,bm_launch,1.0,850,8636.7
2025-06-11,GLOBAL_WEST,41123,842,506,1078,PvE Growth Subscription Launch,bm_launch,1.0,1433,13321.06
2025-06-12,KR,22811,365,345,620,PvE Growth Subscription Launch,bm_launch,1.0,806,9027.18
2025-06-12,JP,23896,272,244,469,PvE Growth Subscription Launch,bm_launch,1.0,863,12212.34
2025-06-12,GLOBAL_WEST,40920,748,459,1111,PvE Growth Subscription Launch,bm_launch,1.0,1461,16935.33
2025-06-13,KR,22906,281,371,528,PvE Growth Subscription Launch,bm_launch,1.0,832,10084.66
2025-06-13,JP,23944,241,308,560,PvE Growth Subscription Launch,bm_launch,1.0,846,9745.9
2025-06-13,GLOBAL_WEST,41342,894,514,1106,PvE Growth Subscription Launch,bm_launch,1.0,1433,17279.67
2025-06-14,KR,23058,334,338,553,PvE Growth Subscription Launch,bm_launch,1.0,785,9390.04
2025-06-14,JP,24155,276,286,499,PvE Growth Subscription Launch,bm_launch,1.0,843,9027.86
2025-06-14,GLOBAL_WEST,41553,746,484,1164,PvE Growth Subscription Launch,bm_launch,1.0,1468,17310.22
2025-06-15,KR,23165,284,300,574,No Event,baseline,1.0,721,6366.0
2025-06-15,JP,24108,283,215,520,No Event,baseline,1.0,773,9421.45
2025-06-15,GLOBAL_WEST,41463,794,404,1031,No Event,baseline,1.0,1261,11042.02
2025-06-16,KR,23068,276,239,585,No Event,baseline,1.0,714,8441.41
2025-06-16,JP,24203,307,224,523,No Event,baseline,1.0,781,9184.4
2025-06-16,GLOBAL_WEST,41388,791,395,1099,No Event,baseline,1.0,1269,12476.65
2025-06-17,KR,23101,324,303,597,No Event,baseline,1.0,691,7126.0
2025-06-17,JP,24482,312,245,520,No Event,baseline,1.0,758,7999.71
2025-06-17,GLOBAL_WEST,41190,759,353,1190,No Event,baseline,1.0,1253,10257.96
2025-06-18,KR,23053,301,236,655,No Event,baseline,1.0,723,8153.8
2025-06-18,JP,24597,328,211,526,No Event,baseline,1.0,768,8229.74
2025-06-18,GLOBAL_WEST,41016,756,408,1133,No Event,baseline,1.0,1271,11290.71
2025-06-19,KR,23030,350,285,560,No Event,baseline,1.0,695,7516.17
2025-06-19,JP,24670,347,240,500,No Event,baseline,1.0,788,7991.32
2025-06-19,GLOBAL_WEST,41002,713,352,1075,No Event,baseline,1.0,1299,11789.51
2025-06-20,KR,23105,295,334,573,No Event,baseline,1.0,691,7002.56
2025-06-20,JP,24638,247,293,569,No Event,baseline,1.0,760,9341.09
2025-06-20,GLOBAL_WEST,41032,763,400,1056,No Event,baseline,1.0,1319,10661.96
2025-06-21,KR,23287,290,310,584,No Event,baseline,1.0,735,8026.25
2025-06-21,JP,24603,289,304,585,No Event,baseline,1.0,771,8194.42
2025-06-21,GLOBAL_WEST,41132,748,447,1125,No Event,baseline,1.0,1361,10919.84
2025-06-22,KR,23286,262,312,642,No Event,baseline,1.0,740,7956.11
2025-06-22,JP,24672,261,298,491,No Event,baseline,1.0,759,8117.92
2025-06-22,GLOBAL_WEST,41135,769,421,1205,No Event,baseline,1.0,1263,12565.96
2025-06-23,KR,23041,270,292,630,No Event,baseline,1.0,726,7361.11
2025-06-23,JP,24791,314,241,556,No Event,baseline,1.0,792,9284.9
2025-06-23,GLOBAL_WEST,40905,689,372,1204,No Event,baseline,1.0,1256,13892.46
2025-06-24,KR,23102,373,254,581,No Event,baseline,1.0,680,6247.0
2025-06-24,JP,24794,302,252,571,No Event,baseline,1.0,787,8176.26
2025-06-24,GLOBAL_WEST,40753,730,402,1136,No Event,baseline,1.0,1326,12770.29
2025-06-25,KR,22875,297,275,601,No Event,baseline,1.0,754,7364.04
2025-06-25,JP,24821,301,252,538,No Event,baseline,1.0,764,8917.18
2025-06-25,GLOBAL_WEST,40648,726,415,1164,No Event,baseline,1.0,1257,12356.06
2025-06-26,KR,23006,314,296,628,No Event,baseline,1.0,736,8441.39
2025-06-26,JP,24949,313,264,525,No Event,baseline,1.0,767,10083.03
2025-06-26,GLOBAL_WEST,40391,669,365,1103,No Event,baseline,1.0,1261,12681.24
2025-06-27,KR,22952,348,296,639,No Event,baseline,1.0,712,6347.75
2025-06-27,JP,24911,299,221,558,No Event,baseline,1.0,797,8902.18
2025-06-27,GLOBAL_WEST,40221,680,404,1154,No Event,baseline,1.0,1236,12531.11
2025-06-28,KR,22925,291,308,594,No Event,baseline,1.0,698,8061.64
2025-06-28,JP,24770,272,267,558,No Event,baseline,1.0,775,7988.32
2025-06-28,GLOBAL_WEST,40050,727,410,1192,No Event,baseline,1.0,1237,12985.46
2025-06-29,KR,22984,329,347,607,No Event,baseline,1.0,741,7505.49
2025-06-29,JP,24866,273,250,516,No Event,baseline,1.0,774,8524.41
2025-06-29,GLOBAL_WEST,40168,697,439,1144,No Event,baseline,1.0,1200,11255.21
2025-06-30,KR,22824,268,305,619,No Event,baseline,1.0,736,7129.54
2025-06-30,JP,24719,247,227,551,No Event,baseline,1.0,766,8167.7
2025-06-30,GLOBAL_WEST,40038,652,409,1100,No Event,baseline,1.0,1196,10370.09
2025-07-01,KR,22650,288,322,618,No Event,baseline,1.0,726,7290.42
2025-07-01,JP,24663,270,234,626,No Event,baseline,1.0,759,9415.43
2025-07-01,GLOBAL_WEST,39918,667,348,1060,No Event,baseline,1.0,1253,11886.13
2025-07-02,KR,22713,300,294,561,No Event,baseline,1.0,728,7346.74
2025-07-02,JP,24839,313,266,543,No Event,baseline,1.0,771,7483.96
2025-07-02,GLOBAL_WEST,39932,692,354,1078,No Event,baseline,1.0,1245,10525.77
2025-07-03,KR,22810,346,313,544,No Event,baseline,1.0,726,7490.9
2025-07-03,JP,24649,277,263,569,No Event,baseline,1.0,813,8815.25
2025-07-03,GLOBAL_WEST,39631,682,349,1041,No Event,baseline,1.0,1298,10662.92
2025-07-04,KR,22714,342,294,641,No Event,baseline,1.0,692,7094.19
2025-07-04,JP,24737,306,261,535,No Event,baseline,1.0,784,8400.77
2025-07-04,GLOBAL_WEST,39394,663,398,1085,No Event,baseline,1.0,1248,10784.0
2025-07-05,KR,22788,324,336,546,No Event,baseline,1.0,683,7738.15
2025-07-05,JP,24716,301,235,620,No Event,baseline,1.0,796,10405.46
2025-07-05,GLOBAL_WEST,39365,642,407,1031,No Event,baseline,1.0,1264,10011.65
2025-07-06,KR,22785,337,270,687,No Event,baseline,1.0,736,7856.28
2025-07-06,JP,24602,315,254,584,No Event,baseline,1.0,768,9040.83
2025-07-06,GLOBAL_WEST,38974,668,381,1185,No Event,baseline,1.0,1239,11981.93
2025-07-07,KR,22694,253,289,568,No Event,baseline,1.0,743,5877.0
2025-07-07,JP,24581,322,224,577,No Event,baseline,1.0,779,9499.35
2025-07-07,GLOBAL_WEST,38572,567,329,1083,No Event,baseline,1.0,1223,11304.65
2025-07-08,KR,22753,364,295,601,No Event,baseline,1.0,740,8213.21
2025-07-08,JP,24489,312,230,546,No Event,baseline,1.0,784,7114.8
2025-07-08,GLOBAL_WEST,38594,600,379,996,No Event,baseline,1.0,1271,10236.88
2025-07-09,KR,23220,704,422,608,Astra Heroes Crossover,collaboration,1.0,947,20415.43
2025-07-09,JP,24658,489,298,549,Astra Heroes Crossover,collaboration,1.0,969,19752.84
2025-07-09,GLOBAL_WEST,39346,1342,575,1154,Astra Heroes Crossover,collaboration,1.0,1479,27969.93
2025-07-10,KR,23547,676,419,588,Astra Heroes Crossover,collaboration,1.0,929,19930.13
2025-07-10,JP,24891,433,283,541,Astra Heroes Crossover,collaboration,1.0,972,20399.25
2025-07-10,GLOBAL_WEST,40184,1355,581,1211,Astra Heroes Crossover,collaboration,1.0,1529,28020.17
2025-07-11,KR,24037,715,419,636,Astra Heroes Crossover,collaboration,1.0,949,20453.01
2025-07-11,JP,25032,457,292,563,Astra Heroes Crossover,collaboration,1.0,991,20744.33
2025-07-11,GLOBAL_WEST,40991,1372,628,1159,Astra Heroes Crossover,collaboration,1.0,1591,28552.8
2025-07-12,KR,24488,643,483,670,Astra Heroes Crossover,collaboration,1.0,957,18428.9
2025-07-12,JP,25002,461,303,611,Astra Heroes Crossover,collaboration,1.0,1003,20429.29
2025-07-12,GLOBAL_WEST,41903,1320,569,1265,Astra Heroes Crossover,collaboration,1.0,1674,29102.07
2025-07-13,KR,24948,647,414,702,Astra Heroes Crossover,collaboration,1.0,1000,21721.13
2025-07-13,JP,25286,444,292,573,Astra Heroes Crossover,collaboration,1.0,981,21433.82
2025-07-13,GLOBAL_WEST,42372,1248,589,1266,Astra Heroes Crossover,collaboration,1.0,1634,28546.16
2025-07-14,KR,25298,596,443,691,Astra Heroes Crossover,collaboration,1.0,983,20789.32
2025-07-14,JP,25364,458,297,605,Astra Heroes Crossover,collaboration,1.0,1008,23815.98
2025-07-14,GLOBAL_WEST,43045,1298,612,1262,Astra Heroes Crossover,collaboration,1.0,1666,31985.63
2025-07-15,KR,25731,625,423,687,Astra Heroes Crossover,collaboration,1.0,1022,22617.9
2025-07-15,JP,25482,412,306,599,Astra Heroes Crossover,collaboration,1.0,1021,20955.39
2025-07-15,GLOBAL_WEST,43906,1315,577,1244,Astra Heroes Crossover,collaboration,1.0,1758,36898.32
2025-07-16,KR,26235,667,447,695,Astra Heroes Crossover,collaboration,1.0,1092,23534.33
2025-07-16,JP,25623,429,307,630,Astra Heroes Crossover,collaboration,1.0,1001,20192.1
2025-07-16,GLOBAL_WEST,44521,1322,570,1426,Astra Heroes Crossover,collaboration,1.0,1771,29873.46
2025-07-17,KR,26634,652,503,708,Astra Heroes Crossover,collaboration,1.0,1033,21182.98
2025-07-17,JP,25756,432,327,612,Astra Heroes Crossover,collaboration,1.0,1025,23875.29
2025-07-17,GLOBAL_WEST,45160,1290,615,1351,Astra Heroes Crossover,collaboration,1.0,1738,31327.71
2025-07-18,KR,26897,653,496,732,Astra Heroes Crossover,collaboration,1.0,1040,21429.4
2025-07-18,JP,25743,458,332,631,Astra Heroes Crossover,collaboration,1.0,1035,22665.78
2025-07-18,GLOBAL_WEST,45721,1307,681,1485,Astra Heroes Crossover,collaboration,1.0,1782,36328.41
2025-07-19,KR,27181,633,465,765,Astra Heroes Crossover,collaboration,1.0,1090,21784.4
2025-07-19,JP,25894,410,279,601,Astra Heroes Crossover,collaboration,1.0,1035,21786.47
2025-07-19,GLOBAL_WEST,46457,1280,623,1412,Astra Heroes Crossover,collaboration,1.0,1865,32756.2
2025-07-20,KR,27441,696,478,834,Astra Heroes Crossover,collaboration,1.0,1039,21639.93
2025-07-20,JP,25989,456,362,663,Astra Heroes Crossover,collaboration,1.0,1054,22609.04
2025-07-20,GLOBAL_WEST,46953,1320,698,1501,Astra Heroes Crossover,collaboration,1.0,1797,36982.23
2025-07-21,KR,27947,676,431,764,Astra Heroes Crossover,collaboration,1.0,1098,22621.77
2025-07-21,JP,25984,384,331,587,Astra Heroes Crossover,collaboration,1.0,1022,20504.61
2025-07-21,GLOBAL_WEST,47131,1257,624,1521,Astra Heroes Crossover,collaboration,1.0,1830,35353.55
2025-07-22,KR,28182,631,462,850,Astra Heroes Crossover,collaboration,1.0,1107,21116.52
2025-07-22,JP,26005,410,283,584,Astra Heroes Crossover,collaboration,1.0,1008,23231.71
2025-07-22,GLOBAL_WEST,47721,1266,595,1416,Astra Heroes Crossover,collaboration,1.0,1866,33828.99
2025-07-23,KR,28364,655,456,863,Astra Heroes Crossover,collaboration,1.0,1118,21905.46
2025-07-23,JP,26331,528,295,561,Astra Heroes Crossover,collaboration,1.0,1042,23989.04
2025-07-23,GLOBAL_WEST,48369,1276,648,1454,Astra Heroes Crossover,collaboration,1.0,1892,34881.21
2025-07-24,KR,28488,702,453,861,Astra Heroes Crossover,collaboration,1.0,1075,21435.95
2025-07-24,JP,26471,454,284,660,Astra Heroes Crossover,collaboration,1.0,1080,23789.53
2025-07-24,GLOBAL_WEST,48812,1274,579,1453,Astra Heroes Crossover,collaboration,1.0,1835,34278.01
2025-07-25,KR,29085,721,491,795,Astra Heroes Crossover,collaboration,1.0,1131,25238.87
2025-07-25,JP,26506,436,292,690,Astra Heroes Crossover,collaboration,1.0,1052,21272.4
2025-07-25,GLOBAL_WEST,49338,1264,629,1663,Astra Heroes Crossover,collaboration,1.0,1931,40160.4
2025-07-26,KR,29396,689,488,850,Astra Heroes Crossover,collaboration,1.0,1150,23092.1
2025-07-26,JP,26583,411,331,645,Astra Heroes Crossover,collaboration,1.0,1027,21509.69
2025-07-26,GLOBAL_WEST,49675,1342,628,1471,Astra Heroes Crossover,collaboration,1.0,1872,34693.26
2025-07-27,KR,29369,595,494,915,Astra Heroes Crossover,collaboration,1.0,1145,23873.2
2025-07-27,JP,26648,416,320,598,Astra Heroes Crossover,collaboration,1.0,1022,22563.35
2025-07-27,GLOBAL_WEST,50261,1264,667,1567,Astra Heroes Crossover,collaboration,1.0,1960,36115.64
2025-07-28,KR,29619,657,474,911,Astra Heroes Crossover,collaboration,1.0,1149,23767.17
2025-07-28,JP,26848,357,336,609,Astra Heroes Crossover,collaboration,1.0,1025,22153.54
2025-07-28,GLOBAL_WEST,50505,1362,640,1529,Astra Heroes Crossover,collaboration,1.0,1997,38900.29
2025-07-29,KR,30125,670,435,817,Astra Heroes Crossover,collaboration,1.0,1175,21636.17
2025-07-29,JP,27044,408,312,661,Astra Heroes Crossover,collaboration,1.0,1044,21645.1
2025-07-29,GLOBAL_WEST,50739,1337,566,1623,Astra Heroes Crossover,collaboration,1.0,1991,38885.31
2025-07-30,KR,30147,653,431,879,Astra Heroes Crossover,collaboration,1.0,1220,24581.58
2025-07-30,JP,26987,390,323,661,Astra Heroes Crossover,collaboration,1.0,1048,21162.01
2025-07-30,GLOBAL_WEST,51099,1333,632,1658,Astra Heroes Crossover,collaboration,1.0,2007,36386.83
2025-07-31,KR,30075,389,353,802,No Event,baseline,1.0,949,9884.46
2025-07-31,JP,27020,320,258,576,No Event,baseline,1.0,889,8938.34
2025-07-31,GLOBAL_WEST,50636,632,378,1414,No Event,baseline,1.0,1609,12512.04
2025-08-01,KR,29985,348,312,831,No Event,baseline,1.0,967,9327.75
2025-08-01,JP,26910,254,241,688,No Event,baseline,1.0,870,11774.65
2025-08-01,GLOBAL_WEST,50187,691,435,1538,No Event,baseline,1.0,1570,13735.95
2025-08-02,KR,29892,292,369,806,No Event,baseline,1.0,935,8780.77
2025-08-02,JP,26803,282,257,658,No Event,baseline,1.0,849,9747.38
2025-08-02,GLOBAL_WEST,49420,661,432,1577,No Event,baseline,1.0,1535,13017.18
2025-08-03,KR,29692,327,300,870,No Event,baseline,1.0,948,8957.52
2025-08-03,JP,26785,267,245,593,No Event,baseline,1.0,811,8850.91
2025-08-03,GLOBAL_WEST,48893,592,438,1540,No Event,baseline,1.0,1580,15387.79
2025-08-04,KR,29521,392,318,804,No Event,baseline,1.0,936,8761.56
2025-08-04,JP,26640,267,252,637,No Event,baseline,1.0,810,9388.12
2025-08-04,GLOBAL_WEST,48642,625,380,1307,No Event,baseline,1.0,1420,14280.51
2025-08-05,KR,29291,287,346,758,No Event,baseline,1.0,909,9308.21
2025-08-05,JP,26669,254,278,565,No Event,baseline,1.0,838,10782.56
2025-08-05,GLOBAL_WEST,48280,650,410,1418,No Event,baseline,1.0,1552,12626.43
2025-08-06,KR,29067,263,350,777,No Event,baseline,1.0,881,8309.1
2025-08-06,JP,26490,241,274,625,No Event,baseline,1.0,836,10877.67
2025-08-06,GLOBAL_WEST,48120,617,382,1381,No Event,baseline,1.0,1543,13790.23
2025-08-07,KR,28955,400,300,777,No Event,baseline,1.0,918,10022.9
2025-08-07,JP,26443,341,241,625,No Event,baseline,1.0,823,10061.37
2025-08-07,GLOBAL_WEST,47762,624,401,1389,No Event,baseline,1.0,1545,11804.11
2025-08-08,KR,28964,302,378,772,No Event,baseline,1.0,892,10118.72
2025-08-08,JP,26319,236,268,617,No Event,baseline,1.0,837,9385.54
2025-08-08,GLOBAL_WEST,47487,664,431,1390,No Event,baseline,1.0,1478,13453.77
2025-08-09,KR,28856,369,306,731,No Event,baseline,1.0,906,9309.74
2025-08-09,JP,26349,244,317,568,No Event,baseline,1.0,818,9055.79
2025-08-09,GLOBAL_WEST,47262,690,440,1406,No Event,baseline,1.0,1462,11702.59
2025-08-10,KR,28734,346,339,861,No Event,baseline,1.0,866,7950.69
2025-08-10,JP,26230,175,287,611,No Event,baseline,1.0,819,10578.49
2025-08-10,GLOBAL_WEST,47098,628,422,1443,No Event,baseline,1.0,1464,13561.8
2025-08-11,KR,28569,315,312,806,No Event,baseline,1.0,901,7565.43
2025-08-11,JP,26224,232,234,601,No Event,baseline,1.0,830,9954.5
2025-08-11,GLOBAL_WEST,46805,621,429,1358,No Event,baseline,1.0,1487,12841.41
2025-08-12,KR,0,0,0,0,Data Center Outage,incident,0.0,0,0.0
2025-08-12,JP,0,0,0,0,Data Center Outage,incident,0.0,0,0.0
2025-08-12,GLOBAL_WEST,0,0,0,0,Data Center Outage,incident,0.0,0,0.0
2025-08-13,KR,13549,43,67,1724,Partial Service Restoration,incident_response,0.5,237,532.64
2025-08-13,JP,12640,131,55,1058,Partial Service Restoration,incident_response,0.5,244,351.58
2025-08-13,GLOBAL_WEST,21970,103,11,3277,Partial Service Restoration,incident_response,0.5,417,418.56
2025-08-14,KR,21465,172,196,1313,Delayed Initial Response,incident_response,0.82,483,661.27
2025-08-14,JP,20353,187,241,799,Delayed Initial Response,incident_response,0.82,460,1091.65
2025-08-14,GLOBAL_WEST,34214,248,197,2501,Delayed Initial Response,incident_response,0.82,788,1511.81
2025-08-15,KR,20761,131,188,1308,Delayed Initial Response,incident_response,0.82,435,1397.82
2025-08-15,JP,19957,182,181,808,Delayed Initial Response,incident_response,0.82,439,934.02
2025-08-15,GLOBAL_WEST,32649,265,191,2398,Delayed Initial Response,incident_response,0.82,750,963.66
2025-08-16,KR,19989,154,201,1290,Delayed Initial Response,incident_response,0.82,439,1091.19
2025-08-16,JP,19619,153,217,808,Delayed Initial Response,incident_response,0.82,440,1443.61
2025-08-16,GLOBAL_WEST,31261,305,190,2279,Delayed Initial Response,incident_response,0.82,668,2011.5
2025-08-17,KR,25345,408,1066,523,Extraordinary Compensation,recovery,1.0,696,4010.85
2025-08-17,JP,24451,281,614,506,Extraordinary Compensation,recovery,1.0,705,5445.54
2025-08-17,GLOBAL_WEST,39443,891,1408,850,Extraordinary Compensation,recovery,1.0,1123,6615.12
2025-08-18,KR,26160,397,958,517,Extraordinary Compensation,recovery,1.0,728,4522.55
2025-08-18,JP,24825,194,556,541,Extraordinary Compensation,recovery,1.0,690,5347.96
2025-08-18,GLOBAL_WEST,40406,892,1281,801,Extraordinary Compensation,recovery,1.0,1144,5947.38
2025-08-19,KR,27032,345,971,569,Extraordinary Compensation,recovery,1.0,759,5323.08
2025-08-19,JP,25121,203,519,527,Extraordinary Compensation,recovery,1.0,703,6125.6
2025-08-19,GLOBAL_WEST,41594,837,1324,973,Extraordinary Compensation,recovery,1.0,1228,8080.62
2025-08-20,KR,27600,383,957,614,Extraordinary Compensation,recovery,1.0,763,3901.16
2025-08-20,JP,25317,318,590,552,Extraordinary Compensation,recovery,1.0,693,4958.51
2025-08-20,GLOBAL_WEST,43038,866,1341,973,Extraordinary Compensation,recovery,1.0,1193,8063.98
2025-08-21,KR,28325,355,979,622,Extraordinary Compensation,recovery,1.0,779,4989.5
2025-08-21,JP,25656,292,536,525,Extraordinary Compensation,recovery,1.0,716,5372.22
2025-08-21,GLOBAL_WEST,44421,923,1340,932,Extraordinary Compensation,recovery,1.0,1264,9204.55
2025-08-22,KR,29222,375,1046,561,Extraordinary Compensation,recovery,1.0,830,5366.79
2025-08-22,JP,25861,318,591,541,Extraordinary Compensation,recovery,1.0,776,7176.82
2025-08-22,GLOBAL_WEST,45838,966,1507,995,Extraordinary Compensation,recovery,1.0,1274,6332.06
2025-08-23,KR,29852,335,1085,573,Extraordinary Compensation,recovery,1.0,848,3893.33
2025-08-23,JP,26151,233,604,535,Extraordinary Compensation,recovery,1.0,749,6166.35
2025-08-23,GLOBAL_WEST,47261,874,1497,1103,Extraordinary Compensation,recovery,1.0,1325,9814.06
2025-08-24,KR,29836,362,534,730,Postmortem and Trust Recovery,recovery,1.0,975,7374.71
2025-08-24,JP,26099,323,326,638,Postmortem and Trust Recovery,recovery,1.0,859,7728.7
2025-08-24,GLOBAL_WEST,47752,797,692,1243,Postmortem and Trust Recovery,recovery,1.0,1556,10500.75
2025-08-25,KR,29779,314,523,720,Postmortem and Trust Recovery,recovery,1.0,937,8127.48
2025-08-25,JP,26195,264,311,531,Postmortem and Trust Recovery,recovery,1.0,872,9304.44
2025-08-25,GLOBAL_WEST,47751,802,617,1298,Postmortem and Trust Recovery,recovery,1.0,1557,10259.77
2025-08-26,KR,29826,251,490,689,Postmortem and Trust Recovery,recovery,1.0,975,8362.26
2025-08-26,JP,26226,317,331,602,Postmortem and Trust Recovery,recovery,1.0,846,7416.53
2025-08-26,GLOBAL_WEST,47751,817,612,1268,Postmortem and Trust Recovery,recovery,1.0,1532,8444.31
2025-08-27,KR,29700,307,525,764,Postmortem and Trust Recovery,recovery,1.0,956,7218.86
2025-08-27,JP,26137,265,301,614,Postmortem and Trust Recovery,recovery,1.0,822,7203.15
2025-08-27,GLOBAL_WEST,47906,841,658,1272,Postmortem and Trust Recovery,recovery,1.0,1517,12401.12
2025-08-28,KR,29875,351,497,764,Postmortem and Trust Recovery,recovery,1.0,948,6914.45
2025-08-28,JP,26093,195,314,547,Postmortem and Trust Recovery,recovery,1.0,844,7170.1
2025-08-28,GLOBAL_WEST,48276,769,651,1261,Postmortem and Trust Recovery,recovery,1.0,1551,12350.21
2025-08-29,KR,29782,331,476,774,Postmortem and Trust Recovery,recovery,1.0,974,9258.34
2025-08-29,JP,26142,237,348,525,Postmortem and Trust Recovery,recovery,1.0,856,8597.32
2025-08-29,GLOBAL_WEST,48592,787,713,1238,Postmortem and Trust Recovery,recovery,1.0,1518,7835.87
2025-08-30,KR,29843,343,515,761,Postmortem and Trust Recovery,recovery,1.0,959,6882.19
2025-08-30,JP,26371,336,354,527,Postmortem and Trust Recovery,recovery,1.0,834,7165.84
2025-08-30,GLOBAL_WEST,48660,776,662,1328,Postmortem and Trust Recovery,recovery,1.0,1554,12060.54
2025-08-31,KR,29847,284,574,712,Postmortem and Trust Recovery,recovery,1.0,916,9064.9
2025-08-31,JP,26600,300,326,581,Postmortem and Trust Recovery,recovery,1.0,864,6690.52
2025-08-31,GLOBAL_WEST,48881,849,657,1257,Postmortem and Trust Recovery,recovery,1.0,1528,10326.11
2025-09-01,KR,29904,277,523,717,Postmortem and Trust Recovery,recovery,1.0,939,7879.4
2025-09-01,JP,26669,268,294,574,Postmortem and Trust Recovery,recovery,1.0,823,7274.97
2025-09-01,GLOBAL_WEST,49226,802,710,1358,Postmortem and Trust Recovery,recovery,1.0,1572,11730.78
2025-09-02,KR,29856,263,473,748,Postmortem and Trust Recovery,recovery,1.0,970,6295.95
2025-09-02,JP,26669,242,313,555,Postmortem and Trust Recovery,recovery,1.0,856,8325.14
2025-09-02,GLOBAL_WEST,49366,863,647,1398,Postmortem and Trust Recovery,recovery,1.0,1581,12886.2
2025-09-03,KR,30076,275,523,756,Postmortem and Trust Recovery,recovery,1.0,981,6277.22
2025-09-03,JP,26680,255,316,607,Postmortem and Trust Recovery,recovery,1.0,877,6878.61
2025-09-03,GLOBAL_WEST,49362,816,676,1418,Postmortem and Trust Recovery,recovery,1.0,1517,11379.92
2025-09-04,KR,29948,308,495,745,Postmortem and Trust Recovery,recovery,1.0,969,7228.68
2025-09-04,JP,26786,278,301,612,Postmortem and Trust Recovery,recovery,1.0,846,6589.62
2025-09-04,GLOBAL_WEST,49276,821,683,1362,Postmortem and Trust Recovery,recovery,1.0,1553,8505.26
2025-09-05,KR,30046,244,514,784,Postmortem and Trust Recovery,recovery,1.0,987,5773.07
2025-09-05,JP,26791,351,378,595,Postmortem and Trust Recovery,recovery,1.0,864,8093.93
2025-09-05,GLOBAL_WEST,49116,847,675,1273,Postmortem and Trust Recovery,recovery,1.0,1580,8826.9
2025-09-06,KR,30180,258,518,723,Postmortem and Trust Recovery,recovery,1.0,985,6747.2
2025-09-06,JP,26759,269,330,566,Postmortem and Trust Recovery,recovery,1.0,883,7086.1
2025-09-06,GLOBAL_WEST,49389,790,710,1282,Postmortem and Trust Recovery,recovery,1.0,1570,10580.29
2025-09-07,KR,30334,304,504,782,Postmortem and Trust Recovery,recovery,1.0,931,7423.36
2025-09-07,JP,26871,390,340,578,Postmortem and Trust Recovery,recovery,1.0,860,6783.46
2025-09-07,GLOBAL_WEST,49803,811,719,1281,Postmortem and Trust Recovery,recovery,1.0,1633,9949.38
2025-09-08,KR,30204,285,481,798,Postmortem and Trust Recovery,recovery,1.0,1013,8311.6
